MAE,RMSE,R2,Spearman,n,fold
0.16962952914050664,0.25332615653578655,-19.664303193801242,0.28063987430962595,12,1
0.1311403092642263,0.1690330598086281,0.06180916898226951,0.5525171756224401,11,2
0.16579763303018666,0.22812082897573424,0.19717301278537847,0.7431505414602932,11,3
0.12161110991144021,0.16027910081502925,0.5945508818606695,0.5616496909219845,11,4
0.14938489086851267,0.21355889645493928,-0.3498595158899336,0.13211879379767952,11,5
