MAE,RMSE,R2,Spearman,n,fold
0.11510094917870128,0.12823642688357495,-4.295213975627843,0.16931875282065012,12,1
0.0682914576708185,0.08567821426735044,0.7589602376105609,0.8375307969667679,11,2
0.18367625770870646,0.24788071885597812,0.05206714804578072,0.5137830903923016,11,3
0.1454339298744446,0.21795126790346697,0.25027608367879006,0.7716975428115072,11,4
0.10805408320579235,0.13718461880756733,0.4429886071809883,0.3963563813930385,11,5
