MAE,RMSE,R2,Spearman,n,fold
0.0920325470047183,0.13060070893728637,0.5540448643349667,0.7284989739316625,18,1
0.0881402890335333,0.10433795111362384,0.7435255625411095,0.8685510239658493,17,2
0.0733688975175694,0.09156721258594767,0.8282316419082952,0.7432968847802892,17,3
0.10257929527069182,0.14260445462863078,0.5054350767709963,0.31832935288632197,17,4
0.09759406339153655,0.12272575699040324,0.6995371227346787,0.9097218831110541,17,5
