MAE,RMSE,R2,Spearman,n,fold
0.10892233069480407,0.13817742013436748,0.3715962884808718,0.6702200632484068,12,1
0.16526221426110307,0.23125314026128174,-0.179300787568359,0.47888511433871916,12,2
0.14887765529636512,0.19083348794164975,-0.3562232646123342,0.34035297232391437,12,3
0.11755866393586806,0.15377386520658176,0.22208676017491435,0.3585287091107436,12,4
0.09637259596882451,0.1999739689844429,0.3394624036659869,0.6830133066298876,12,5
