MAE,RMSE,R2,Spearman,n,fold
0.1056977828048747,0.15371834860700387,-6.608729026339153,0.15901457170291117,12,1
0.13430927628201578,0.17066190147295532,0.04364080370742751,0.6986374204151513,11,2
0.14369911792520837,0.179633311655267,0.5021874585112158,0.779849333631172,11,3
0.11679833773300445,0.17810281552666662,0.49936162565914144,0.7808300581110517,11,4
0.13956534582838317,0.18399651500377817,-0.0020108657985915546,0.3826889199656924,11,5
