MAE,RMSE,R2,Spearman,n,fold
0.09076088603512387,0.12459920778729809,0.5940891474152065,0.8093281630734401,18,1
0.09969560547763855,0.12201990301576016,0.6492313038606893,0.8366099679218434,17,2
0.06880572680105018,0.0803644713995683,0.8676903985182564,0.8761627697494472,17,3
0.09725442858455736,0.1346802121805013,0.5588719128521616,0.38248875734403026,17,4
0.09026350879951353,0.11726803086726774,0.7256666240527654,0.9134966627090252,17,5
