MAE,RMSE,R2,Spearman,n,fold
0.1919439909830977,0.2970087612784742,-27.405289391254488,0.2049521146393077,12,1
0.1041322595471469,0.12042486946984356,0.523810026701142,0.5263171674927776,11,2
0.203036492339141,0.2932565760488449,-0.3267454287666931,0.6896715738353065,11,3
0.1560672740466342,0.23848064891732562,0.10238757612612182,0.34703558138268964,11,4
0.1106507608494395,0.1506010668327644,0.32871130544709704,0.4738053294813334,11,5
