MAE,RMSE,R2,Spearman,n,fold
0.1315092592592593,0.16314490283483482,0.304099545678294,0.5906748437283751,18,1
0.08158431372549058,0.1136036194535252,0.6959508355751156,0.8636370153436944,17,2
0.05851568627451007,0.07101290548272256,0.8966910992178814,0.7633521127001621,17,3
0.08903725490196088,0.11646599239958824,0.6701204525266797,0.3331353692996393,17,4
0.09399607843137196,0.11175040524264482,0.7508748369035858,0.8719740871313422,17,5
