MAE,RMSE,R2,Spearman,n,fold
0.10164751085954764,0.1285742718713559,0.45590751331049884,0.5961431088893723,12,1
0.16486851684977313,0.23095693602365894,-0.17628167026506225,0.47184268618667913,12,2
0.15183331689748134,0.19323047018134432,-0.39050717752514763,0.15438691528095086,12,3
0.12851129186624646,0.1516020910053516,0.24390479402447518,0.41125351927408826,12,4
0.10493706727059014,0.20061852681652373,0.3351974402674217,0.6894736842105263,12,5
