MAE,RMSE,R2,Spearman,n,fold
0.08403415377550869,0.1110745725467999,0.6774259684854708,0.7585508519459131,18,1
0.044754789376307114,0.07621644212898435,0.863146212710407,0.846437985166153,17,2
0.04747207434929071,0.10292935763536507,0.7829590402159816,0.7733797266600986,17,3
0.08889117490713448,0.1439778926788616,0.49586279139883904,0.3244985263918708,17,4
0.040782314907631234,0.07982048358415521,0.8728992562789518,0.8901359885705833,17,5
