MAE,RMSE,R2,Spearman,n,fold
0.09545548510956554,0.12098703185034104,0.5182272558654271,0.6243629010261473,12,1
0.17551224806612173,0.24967387295386273,-0.3746606689666998,0.31690926684179943,12,2
0.14152291553906346,0.18490994910891018,-0.2733346926945983,0.4561431587846275,12,3
0.169034393479801,0.21825469332992567,-0.5670876375577414,0.44991838006054097,12,4
0.1319667229083574,0.22563567931263445,0.15905777674005683,0.7583880405552527,12,5
