MAE,RMSE,R2,Spearman,n,fold
0.1006032075764945,0.12915157822452308,0.563886494528387,0.6383433398889105,18,1
0.04824109666152529,0.08408469063267646,0.8334313220468614,0.7678138472116771,17,2
0.04303055102257483,0.08455871479713954,0.8535194629819514,0.7984487615599397,17,3
0.08792299352032279,0.14226202040269473,0.5078074096826332,0.3269661957940904,17,4
0.03243022030865499,0.0881343411128285,0.8450435326775448,0.9128227877278435,17,5
