MAE,RMSE,R2,Spearman,n,fold
0.07907116299686547,0.09569610971016124,0.6985931295559227,0.7478244916245381,12,1
0.15511040357280226,0.20962730890102393,0.030952581356771036,0.3380365512979194,12,2
0.14505610638318195,0.19278043817889198,-0.3840377628469147,0.5114243399061883,12,3
0.13974071740253532,0.19821385106942105,-0.29251056127912123,0.7205724055657101,12,4
0.12290748715357898,0.20287819763434692,0.32013706479174997,0.4798606308117672,12,5
