MAE,RMSE,R2,Spearman,n,fold
0.12521435893858826,0.1704690576978523,0.04356446629532518,0.5618514866836194,12,1
0.15251284007909752,0.2029959294736763,0.09129279890735453,0.612691249227479,12,2
0.15055596325719375,0.1944041854467661,-0.4074508428292265,0.21403640527586368,12,3
0.13837119678016552,0.16545828915005859,0.09937673750825349,0.4885832408469937,12,4
0.10320363715257418,0.20821958306247776,0.2838668891610895,0.6549922478963537,12,5
