MAE,RMSE,R2,Spearman,n,fold
0.19262034706499656,0.28915689165400654,-25.923269120538887,0.27432619841438566,12,1
0.09262724072586562,0.10529854818626165,0.6359235022343906,0.6118785250694789,11,2
0.18768914847415327,0.27511856131858176,-0.1677015703568383,0.7706746355884524,11,3
0.1508537399701261,0.22727397465698515,0.18476657105855865,0.5433846603228955,11,4
0.1080921846448502,0.13285579525883806,0.47758667814763134,0.3553539971110001,11,5
