MAE,RMSE,R2,Spearman,n,fold
0.08989444444444535,0.1066505213475485,-2.662576147883188,0.04585716222225941,12,1
0.11925151515151516,0.15700375823848955,0.19059110116086309,0.6529748439174291,11,2
0.16953939393939324,0.21549356033407205,0.2835915927172613,0.6972770512466951,11,3
0.14579696969696973,0.22836893307969752,0.17689240065856016,0.8949864993553575,11,4
0.10852727272727289,0.1403427197609444,0.4170477085813378,0.35990981758678214,11,5
