MAE,RMSE,R2,Spearman,n,fold
0.1162412741641296,0.15346147001649946,0.384257956230301,0.5554416074358053,18,1
0.06625363651346824,0.09536416166647789,0.7857455414957863,0.7628998385895225,17,2
0.04069747964805607,0.06261338099180479,0.9196848477000074,0.8435730243796538,17,3
0.09477253437334297,0.1424663081355492,0.5063928212766994,0.24923460962417457,17,4
0.05003661566496693,0.07853919211380028,0.876946989874387,0.9245761711277954,17,5
