MAE,RMSE,R2,Spearman,n,fold
0.10109623801338263,0.12488386407834426,-4.021961200867453,0.12433412152958113,12,1
0.14750969778709402,0.21075689732729183,-0.4585169178546056,0.6803723898160625,11,2
0.2268911643186799,0.2941709769650393,-0.3350321560480989,0.3394638275806278,11,3
0.13619232608852536,0.19891012125811958,0.3755519269285865,0.6255772980187957,11,4
0.16731621263738483,0.22354133444447735,-0.47900252258483866,0.12756297332189748,11,5
